timestamp,run_a_validator_node__reward,adjustedReward,delegate_cosmos__reward,delegateadjustedReward,total_staked,priceUsd,marketcapUsd
1614231617,12.229845,5.212357,12.229845,5.212357,65.468868,19.12,4548522735
1614224419,12.264639,5.247233,12.264639,5.247233,65.471338,19.21,4579411723
1614217220,12.293231,5.275917,12.293231,5.275917,65.476478,19.81,4743148714
1614210020,12.315737,5.298502,12.315737,5.298502,65.503384,19.59,4676622553
1614202826,12.333569,5.316417,12.333569,5.316417,65.51197,19.13,4539484901
1614195626,12.35827,5.341204,12.35827,5.341204,65.512332,20.03,4796426727
1614188423,12.382212,5.365229,12.382212,5.365229,65.543351,20.5,4902078509
1614181220,12.423385,5.406484,12.423385,5.406484,65.543619,19.47,4642942830
1614174019,12.448913,5.432095,12.448913,5.432095,65.563515,19.91,4750229957
1614166817,12.480471,5.463741,12.480471,5.463741,65.546885,20.9,4984446020
1614159616,12.502631,5.485987,12.502631,5.485987,65.537657,21.18,5047922864
1614152416,12.522689,5.506135,12.522689,5.506135,65.537844,20.16,4796468612
1614145216,12.543215,5.526748,12.543215,5.526748,65.539762,20.28,4838238702
1614138019,12.569365,5.55298,12.569365,5.55298,65.540462,20.57,4927046043
1614130821,12.592259,5.575961,9.526605,5.575961,65.539088,20.24,4822468797
1614123618,12.612918,5.596704,9.526605,5.596704,65.538718,20.02,4736472595
1614116419,12.659936,5.643812,9.526605,5.643812,65.451316,20.19,4805437895
1614109227,12.69348,5.677447,9.526605,5.677447,65.452279,19.42,4676113628
1614102022,12.730196,5.714248,9.526605,5.714248,65.452539,21.73,5111793495
1614094819,12.768941,5.753083,9.526605,5.753083,65.491183,19.2,4560155046
1614087621,10.659302,5.78444,9.526605,5.78444,65.492719,18.17,4290405670
1614080420,10.659302,5.812628,9.526605,5.812628,65.493532,16.74,4057215949
1614073218,10.659302,5.841847,9.526605,5.841847,65.496568,17.32,4081395278
1614066016,10.659302,5.869187,9.526605,5.869187,65.512775,18.79,4483074905
1614058817,10.659302,5.892469,9.526605,5.892469,65.524062,18.83,4502411165
1614051620,10.659302,5.9447,9.526605,4.562254,65.492748,21.06,5097233552
1614044420,10.659302,5.991699,9.526605,4.604251,65.495281,22.39,5375856155
1614037219,10.659302,6.030432,9.526605,4.63886,65.495395,20.63,4855614525
1614030027,10.659302,6.073864,9.526605,4.677668,65.504331,21.05,4999246129
1614022822,10.659302,6.117668,9.526605,4.675821,65.504532,19.56,4608060051
1614015621,10.659302,6.150915,9.526605,4.706586,65.542628,19.27,4606483966
1614008420,10.659302,3.643616,9.526605,2.510919,65.979156,19,4522902832
1614001218,10.659302,3.643616,9.526605,2.510919,65.979156,19.08,4575900580
1613994016,10.659302,3.643616,9.526605,2.510919,65.979156,20.08,4730451282
1613986816,10.659302,3.643616,9.526605,2.510919,65.979156,20.32,4859027242
1613979616,10.659302,3.643616,9.526605,2.510919,65.979156,20.99,4993693543
1613972417,10.659302,3.643616,9.526605,2.510919,65.979156,20.93,4973817192
1613965219,10.659302,3.643616,9.526605,2.510919,65.979156,20.61,4934542500
1613958018,10.659302,3.643616,9.526605,2.510919,65.979156,21.23,5064592069
1613950818,10.659302,3.643616,9.526605,2.510919,65.979156,21.67,5173525955
1613943618,10.659302,3.643616,9.526605,2.510919,65.979156,21.17,5053825983
1613936420,10.659302,3.643616,9.526605,2.510919,65.979156,21.58,5134478812
1613929218,10.659302,3.643616,9.526605,2.510919,65.979156,21.14,5046343448
1613922017,10.659302,3.643616,9.526605,2.510919,65.979156,21.6,5162758753
1613914817,10.659302,3.643616,9.526605,2.510919,65.979156,22.37,5329248059
1613907616,10.659302,3.643616,9.526605,2.510919,65.979156,22.61,5384522581
1613900416,10.659302,3.643616,9.526605,2.510919,65.979156,22.42,5332370594
1613893216,10.659302,3.643616,9.526605,2.510919,65.979156,21.76,5206731929
1613886016,10.659302,3.643616,9.526605,2.510919,65.979156,22.14,5315733814
1613878818,10.659302,3.643616,9.526605,2.510919,65.979156,21.95,5259354827
1613871619,10.659302,3.643616,9.526605,2.510919,65.979156,21.87,5223261003
1613864419,10.659302,3.643616,9.526605,2.510919,65.979156,21.59,5177147535
1613857218,10.659302,3.643616,9.526605,2.510919,65.979156,22.85,5420537373
1613850017,10.659302,3.643616,9.526605,2.510919,65.979156,23.29,5577485612
1613842819,10.659302,3.643616,9.526605,2.510919,65.979156,23.6,5628988056
1613835620,10.659302,3.643616,9.526605,2.510919,65.979156,22.9,5462220493
1613828416,10.659302,3.643616,9.526605,2.510919,65.979156,24.03,5724576935
1613821216,10.659302,3.643616,9.526605,2.510919,65.979156,24.14,5748823022
1613814017,10.659302,3.643616,9.526605,2.510919,65.979156,23.7,5626660534
1613806815,10.659302,3.643616,9.526605,2.510919,65.979156,23.82,5666954132
1613799617,10.659302,3.643616,9.526605,2.510919,65.979156,23.37,5586695606
1613792418,10.659302,3.643616,9.526605,2.510919,65.979156,23.33,5562133399
1613785218,10.659302,3.643616,9.526605,2.510919,65.979156,23.7,5653238546
1613778020,10.659302,3.643616,9.526605,2.510919,65.979156,22.6,5393114313
1613770821,10.659302,3.643616,9.526605,2.510919,65.979156,22.5,5372385569
1613763629,10.659302,3.643616,9.526605,2.510919,65.979156,22.51,5371846594
1613756636,10.659302,3.643616,9.526605,2.510919,65.979156,22.52,5371587077
1613749306,10.659302,3.643616,9.526605,2.510919,65.979156,22.77,5422991211
1613749221,10.659302,3.643616,9.526605,2.510919,65.979156,22.77,5422991211
1613742018,10.659302,3.643616,9.526605,2.510919,65.979156,23.35,5575362780
1613734817,10.659302,3.643616,9.526605,2.510919,65.979156,22.79,5390483139
1613727617,10.659302,3.643616,9.526605,2.510919,65.979156,23,5463527275
1613720424,10.659302,3.643616,9.526605,2.510919,65.979156,22.84,5444075070
1613713256,10.659302,3.643616,9.526605,2.510919,65.979156,22.35,5330391934
1613706025,10.659302,3.643616,9.526605,2.510919,65.979156,22.56,5376631946
1613698823,10.659302,3.643616,9.526605,2.510919,65.979156,22.84,5465562009
1613691666,10.659302,3.643616,9.526605,2.510919,65.979156,23.02,5497329181
1613684429,10.659302,3.643616,9.526605,2.510919,65.979156,23.48,5597510607
1613677227,10.659302,3.643616,9.526605,2.510919,65.979156,23.15,5512761369
1613670023,10.659302,3.643616,9.526605,2.510919,65.979156,23,5487615345
1613662828,10.659302,3.643616,9.526605,2.510919,65.979156,23.24,5578206928
1613655619,10.659302,3.643616,9.526605,2.510919,65.979156,23.91,5696621887
1613648416,10.659302,3.643616,9.526605,2.510919,65.979156,24.07,5763797555
1613641217,10.659302,3.643616,9.526605,2.510919,65.979156,24.1,5735153494
1613634018,10.659302,3.643616,9.526605,2.510919,65.979156,23.81,5672926873
1613627077,10.659302,3.643616,9.526605,2.510919,65.979156,24.68,5887255805
1613626980,10.659302,3.643616,9.526605,2.510919,65.979156,24.68,5878032756
1613626850,10.659302,3.643616,9.526605,2.510919,65.979156,24.64,5878032756
1613619652,10.659302,3.643616,9.526605,2.510919,65.979156,24.23,5754616392
1613612425,10.661385,3.645716,9.490689,2.475019,65.966155,23.64,5621919523
1613605219,10.662582,3.646925,9.506979,2.491322,65.958722,23.84,5688958112
1613598021,10.663241,3.647597,9.507566,2.491923,65.954626,24.38,5826264711
1613590824,10.66423,3.648594,9.508448,2.492812,65.948558,24.72,5908229825
1613583618,10.666034,3.650411,9.510057,2.494433,65.937379,23.98,5702231787
1613576419,10.628592,3.612985,9.476673,2.461065,66.169595,23.47,5603683785
1613569223,10.629414,3.613816,9.477406,2.461808,66.164453,23.45,5602398176
1613562021,10.632328,3.616746,9.480004,2.464422,66.146229,24.03,5743869839
1613554822,10.632922,3.617346,9.480533,2.464957,66.142526,23.46,5623451239
1613547616,10.63329,3.617731,9.484528,2.468969,66.140144,23.59,5648121624
1613540417,10.594214,3.578661,9.449674,2.43412,66.384097,23.13,5499802689
1613533220,10.595935,3.580366,9.451209,2.43564,66.373542,23.91,5709135979
1613526021,10.607197,3.591618,9.461254,2.445675,66.303241,24.63,5873106906
1613518818,10.606251,3.590632,9.46041,2.444791,66.30961,24.81,5874263831
1613511622,10.607154,3.591516,9.461216,2.445577,66.304237,24.2,5733099405
1613504419,10.605743,3.590102,9.459957,2.444316,66.313189,24.65,5933583199
1613497219,10.606727,3.591092,9.460834,2.445199,66.307088,25.57,6122831569
1613490018,10.587016,3.571377,9.443253,2.427614,66.430686,25.33,6078125856
1613482818,10.585153,3.569511,9.441591,2.425949,66.44251,25.9,6178438665
1613475617,10.585704,3.570055,9.442083,2.426434,66.439222,25.87,6193276386
1613468415,10.58412,3.568456,9.44067,2.425006,66.449393,25.18,6021663571
1613461218,10.581222,3.565566,9.438085,2.422429,66.467582,23.96,5703324304
1613454017,10.582914,3.56726,9.439594,2.423941,66.457002,24.07,5758607214
1613446818,10.582623,3.566956,9.439335,2.423668,66.459022,23.76,5676955576
1613439619,10.581387,3.565709,9.438232,2.422554,66.466993,24.51,5899795337
1613432421,10.582684,3.566995,9.439389,2.4237,66.459037,22.88,5471558182
1613425221,10.580646,3.564955,9.437571,2.421881,66.471974,23.02,5498533595
1613418021,10.582166,3.566466,9.438927,2.423227,66.462684,24.02,5657337654
1613410820,10.584317,3.568615,9.440846,2.425143,66.449307,21.87,5158196528
1613403620,10.58693,3.57123,9.443177,2.427476,66.432969,20.88,4951690562
1613396418,10.584028,3.568332,9.440588,2.424892,66.451209,20.23,4868574462
1613389216,10.582709,3.567021,9.443273,2.427586,66.459449,20.58,4908408684
1613382017,10.589202,3.573523,9.449067,2.433388,66.418665,19.96,4758801248
1613374817,10.577121,3.561445,9.438287,2.422611,66.494564,19.5,4684973732
1613367616,10.583547,3.567881,9.444021,2.428356,66.454144,16.92,4049555587
1613360418,10.582567,3.566904,9.443147,2.427484,66.460343,17.2,4120699365
1613353221,10.584357,3.568702,9.444744,2.429089,66.449086,18.83,4551260115
1613346021,10.586693,3.571044,9.446828,2.43118,66.434408,19.19,4630367288
1613338820,10.587061,3.571413,9.447157,2.431508,66.432146,19.54,4663943937
1613331620,10.586544,3.570903,9.447395,2.431754,66.435375,18.76,4486708806
1613324419,10.586813,3.571179,9.446935,2.431301,66.433682,19.08,4563255727
1613317266,10.584351,3.568721,9.444739,2.429109,66.449155,18.72,4452197725
1613317219,10.584351,3.568721,9.444739,2.429109,66.449155,18.72,4452197725
1613310016,10.5857,3.570081,9.445943,2.430323,66.440648,19.86,4746454676
1613302816,10.585067,3.569462,9.445377,2.429772,66.444533,19.87,4740972760
1613295617,10.584916,3.569323,9.445242,2.42965,66.445392,20.32,4831167903
1613288416,10.584926,3.569345,9.445252,2.429671,66.445254,20.13,4808024324
1613281217,10.585514,3.569944,9.445776,2.430207,66.441487,19.64,4739674181
1613274020,10.585543,3.569989,9.445802,2.430248,66.441189,20.11,4776432451
1613266820,10.585507,3.569968,9.44577,2.430231,66.441311,20.44,4868484608
1613259621,10.578895,3.563366,9.43987,2.424341,66.482803,20.15,4798137542
1613252419,10.580567,3.565047,9.441362,2.425842,66.472274,19.72,4718651000
1613245221,10.58002,3.564505,9.440874,2.425359,66.475725,20.16,4817680053
1613238019,10.551628,3.536112,9.415539,2.400023,66.65467,20.03,4775768593
1613230818,10.551618,3.536101,9.41553,2.400012,66.654817,20.6,4916283254
1613223617,10.551179,3.535662,9.415138,2.399621,66.657632,20.41,4843829291
1613216417,10.550318,3.534801,9.41437,2.398853,66.663121,20.23,4793907588
1613209219,10.558281,3.542765,9.421475,2.40596,66.612884,20.88,4979830565
1613202017,10.558625,3.543117,9.421783,2.406274,66.61069,20.81,4970679555
1613194817,10.5574,3.541892,9.420689,2.405182,66.618467,21.02,5045504853
1613187619,10.56409,3.548588,9.426659,2.411157,66.576299,21.23,5047451747
1613180420,10.563175,3.547664,9.425842,2.410331,66.582227,21.54,5118599965
1613173220,10.56193,3.546402,9.424731,2.409204,66.590315,20.86,4992582067
1613166078,10.56356,3.548032,9.426186,2.410658,66.580157,21.3,5070762265
1613159236,10.563108,3.547579,9.430375,2.414846,66.583105,20.83,4974251354
1613159096,10.563108,3.547579,9.430375,2.414846,66.583105,20.85,4974251354
1613159002,10.563108,3.547579,9.430375,2.414846,66.583105,20.85,4974251354
1613158902,10.563108,3.547579,9.430375,2.414846,66.583105,20.85,4946687413
1613158845,10.563108,3.547579,9.430375,2.414846,66.583105,20.78,4946687413
1613151627,10.559911,3.544382,9.427521,2.411992,66.603368,20.41,4870185845
1613144424,10.558392,3.54286,9.426824,2.411292,66.613078,20.19,4832469277
1613137217,10.559921,3.544388,9.428188,2.412656,66.603554,20.75,4929807020
1613130016,10.560643,3.545111,9.414673,2.399141,66.59908,20.63,4909514854
1613122816,10.560021,3.544478,9.41308,2.397537,66.603204,20.5,4844724203
1613115616,10.534335,3.51878,9.390183,2.374628,66.765824,20.47,4943710658
1613108416,10.536328,3.520756,9.39196,2.376388,66.753467,19.18,4566406950
1613101219,10.535909,3.520319,9.391587,2.375996,66.756392,18.74,4472782359
1613094020,10.536209,3.520598,9.391854,2.376243,66.754753,17.57,4172885580
1613086819,10.5354,3.519774,9.391133,2.375507,66.760095,17.47,4135183145
1613079620,10.535659,3.520017,9.391364,2.375721,66.758697,17.14,4077456421
1613072421,10.518772,3.503115,9.372125,2.356468,66.866098,17.73,4209266275
1613065220,10.518655,3.502975,9.372021,2.35634,66.86719,17.83,4269110722
1613058021,10.516709,3.501006,9.370287,2.354584,66.879864,16.64,3963308491
1613050821,10.518958,3.503234,9.37229,2.356567,66.86583,16.17,3865645157
1613043616,10.520448,3.504705,9.372698,2.356955,66.856599,16.32,3913336615
1613036416,10.520673,3.504913,9.372899,2.357138,66.855398,16.51,3917728753
1613029216,10.520292,3.504517,9.372558,2.356784,66.858018,15.73,3752829860
1613022018,10.463674,3.44788,9.322118,2.306324,67.220006,15.13,3608020765
1613014819,10.46418,3.448366,9.322568,2.306754,67.216987,15.17,3616217673
1613007619,10.464919,3.449087,9.323227,2.307395,67.212461,14.92,3555471905
1613000421,10.465534,3.449681,9.323775,2.307922,67.208769,15.16,3620547188
1612993222,10.488343,3.472465,9.344095,2.328217,67.062928,14.91,3575007648
1612986020,10.45963,3.443729,9.318514,2.302614,67.24729,14.38,3433932868
1612978820,10.457962,3.442032,9.317029,2.301099,67.25835,14.59,3462056425
1612971621,10.457706,3.441751,9.320994,2.30504,67.260284,13.84,3328247400
1612964420,10.455313,3.439338,9.318861,2.302887,67.275928,14.3,3412386531
1612957217,10.45504,3.439039,9.318618,2.302617,67.277972,15.03,3581740785
1612950016,10.459756,3.443736,9.322821,2.306802,67.247854,15.06,3597273048
1612942816,10.459916,3.443874,9.322964,2.306922,67.247058,15.05,3583698577
1612935617,10.459321,3.443262,9.322434,2.306374,67.251083,14.75,3523263469
1612928418,10.459607,3.443524,9.322689,2.306605,67.24952,15.14,3610811601
1612921223,10.459706,3.443604,9.322777,2.306675,67.249117,15.3,3568302292
1612914018,10.459711,3.443581,9.323664,2.307535,67.249397,15.01,3564638100
1612906820,10.459152,3.443,9.323167,2.307014,67.253254,15.05,3619569878
1612899627,10.451445,3.435263,9.316296,2.300115,67.303194,15.22,3607845856
1612892421,10.452429,3.436221,9.317174,2.300965,67.297176,14.54,3480064684
1612885219,10.452374,3.436127,9.317125,2.300878,67.297944,14.23,3409495798
1612878018,10.452779,3.4365,9.317485,2.301207,67.295683,14.17,3375257600
1612870817,10.452802,3.436496,9.317506,2.3012,67.295827,14.2,3378688952
1612863615,10.452929,3.436591,9.317619,2.301281,67.295353,14.65,3531119729
1612856418,10.454563,3.4382,9.319075,2.302713,67.285112,14.47,3464345674
1612849218,10.411999,3.39561,9.281135,2.264745,67.560475,14.4,3422048049
1612842018,10.41056,3.394149,9.279852,2.263441,67.57007,14.34,3408445416
1612834822,10.409927,3.393489,9.279287,2.26285,67.574488,13.78,3286949588
1612827625,10.410363,3.393897,9.279676,2.263211,67.571983,14.2,3379023206
1612820421,10.412098,3.395608,9.281223,2.264733,67.56102,14.07,3363788648
1612813222,10.412337,3.395822,9.281435,2.264921,67.559765,13.95,3321783448
1612806019,10.412881,3.396343,9.281921,2.265382,67.556513,14.25,3390272737
1612798819,10.413561,3.397,9.282527,2.265966,67.552372,14.33,3365783291
1612791617,10.411218,3.394628,9.280439,2.263849,67.567913,13.65,3320168758
1612784416,10.411709,3.395093,9.280876,2.26426,67.565037,14.48,3451794794
1612777216,10.411662,3.395013,9.281845,2.265196,67.565706,14.53,3462889109
1612770017,10.417874,3.401202,9.287383,2.27071,67.525699,14.28,3379175238
1612762817,10.42512,3.40842,9.293842,2.277143,67.479097,14.73,3543951143
1612755618,10.422644,3.40592,9.291635,2.274911,67.495442,14.7,3468037626
1612748421,10.424075,3.407328,9.292911,2.276165,67.489786,13.32,3224228649
1612741218,10.423961,3.407201,9.29281,2.276049,67.490626,13.33,3180606561
1612734020,10.423354,3.406573,9.292268,2.275487,67.494722,13.22,3134609328
1612726820,10.420304,3.403504,9.289549,2.272749,67.51463,13.03,3145090048
1612719621,10.420984,3.404155,9.290156,2.273327,67.510469,12.7,3024171895
1612712418,10.413956,3.397093,9.28389,2.267027,67.556328,12.72,3010927081
1612705216,10.40421,3.387314,9.275202,2.258306,67.619935,13.17,3226176237
1612698016,10.398389,3.381466,9.270013,2.253089,67.658132,13.16,3143801497
1612690816,10.397671,3.38072,9.269372,2.252422,67.663159,13.43,3205578317
1612683617,10.398178,3.381192,9.269824,2.252838,67.660246,12.2,2908786877
1612676418,10.399711,3.382696,9.271191,2.254175,67.65059,11.7,2818645636
1612669219,10.404783,3.387746,9.275712,2.258676,67.617849,11.77,2819622689
1612662019,10.404879,3.387811,9.275798,2.258731,67.617559,11.96,2841251310
1612654820,10.403221,3.386114,9.27432,2.257213,67.628759,12.13,2912337457
1612647621,10.403495,3.386366,9.274564,2.257435,67.627279,12.46,2956107452
1612640419,10.418502,3.401353,9.287943,2.270793,67.530143,12.15,2806545247
1612633219,10.418905,3.401726,9.288302,2.271123,67.527864,11.94,2891097571
1612626018,10.417627,3.40042,9.287162,2.269956,67.536473,11.59,2776927308
1612618816,10.417948,3.400712,9.287449,2.270213,67.534732,11.68,2759181402
1612611615,10.417746,3.40047,9.287269,2.269993,67.536477,11.73,2768117982
1612604416,10.417488,3.40018,9.287039,2.26973,67.538503,12.1,2886107493
1612597217,10.416641,3.399316,9.286283,2.268959,67.544194,12.15,2843643600
1612590017,10.415115,3.397763,9.284923,2.267571,67.554391,11.69,2791141317
1612582819,10.414681,3.397299,9.284536,2.267155,67.557545,11.81,2793314903
1612575620,10.413692,3.39629,9.283655,2.266253,67.564244,12.3,2934511194
